emotion;hashtag;value
disgust;owned;3,68797E+14
disgust;clippers;3,68797E+14
disgust;messes;3,68797E+14
disgust;judges;3,68797E+14
disgust;dollars;3,68797E+14
disgust;bunch;3,68071E+13
disgust;turkey;3,68071E+13
disgust;arent;3,68071E+13
disgust;selfies;3,67397E+14
disgust;homie;3,67397E+14
disgust;yr;3,67397E+14
disgust;powder;3,66186E+14
disgust;sacked;3,66186E+14
disgust;fry;3,65127E+14
disgust;bastard;3,65127E+14
disgust;emailed;3,65127E+14
disgust;sheep;3,63365E+14
disgust;bleed;3,62624E+14
disgust;replaced;3,62624E+14
disgust;rumors;3,62624E+14
disgust;muscles;3,62624E+14
disgust;sweating;3,61958E+14
disgust;joey;3,61355E+14
disgust;unbelievable;3,61075E+14
disgust;lad;3,61075E+14
disgust;covered;3,60984E+14
disgust;replied;3,60808E+13
disgust;destroyed;3,60308E+14
disgust;gary;3,5985E+14
disgust;pride;3,59429E+14
disgust;saw;3,58133E+14
disgust;video;3,56966E+14
disgust;suck;3,56446E+13
disgust;consider;3,56347E+14
disgust;8th;3,56159E+14
disgust;hahahaha;3,55571E+14
disgust;wrong;3,55504E+14
disgust;girlfriend;3,53625E+14
disgust;wearing;3,52752E+14
disgust;makes;3,52732E+14
disgust;wanker;3,49379E+14
disgust;#torture;3,49379E+14
disgust;tonsils;3,49379E+14
disgust;danielle;3,49379E+14
disgust;interviewing;3,49379E+14
disgust;expression;3,49379E+14
disgust;fecking;3,49379E+14
disgust;#nra;3,49379E+14
disgust;pigeon;3,49379E+14
disgust;kirsty;3,49379E+14
disgust;tierra;3,49379E+14
disgust;roommates;3,49379E+14
disgust;dmv;3,49379E+14
disgust;enjoys;3,49379E+14
disgust;yous;3,49379E+14
disgust;wid;3,49379E+14
disgust;snapping;3,49379E+14
disgust;9/11;3,49379E+14
disgust;munching;3,49379E+14
disgust;aids;3,49379E+14
disgust;personally;3,49379E+14
disgust;witnessing;3,49379E+14
disgust;dee;3,49379E+14
disgust;stoned;3,49379E+14
disgust;medal;3,49379E+14
disgust;phillip;3,49379E+14
disgust;trashed;3,49379E+14
disgust;detailed;3,49379E+14
disgust;retire;3,49379E+14
disgust;cleaners;3,49379E+14
disgust;sf;3,49379E+14
disgust;excessive;3,49379E+14
disgust;colours;3,49379E+14
disgust;incomplete;3,49379E+14
disgust;producing;3,49379E+14
disgust;stewart;3,49379E+14
disgust;#noonecares;3,49379E+14
disgust;senate;3,49379E+14
disgust;older;3,49379E+14
disgust;concept;3,49379E+14
disgust;grabbing;3,49379E+14
disgust;ther;3,49379E+14
disgust;aggravated;3,49379E+14
disgust;freaks;3,49379E+14
disgust;directed;3,49379E+14
disgust;immediate;3,49379E+14
disgust;lsu;3,49379E+14
disgust;#justmyluck;3,49379E+14
disgust;donkey;3,49379E+14
disgust;#hatred;3,49379E+14
disgust;slammed;3,49379E+14
disgust;peach;3,49379E+14
disgust;amber;3,49379E+14
disgust;owns;3,49379E+14
disgust;primary;3,49379E+14
disgust;ki;3,49379E+14
disgust;sincerely;3,49379E+14
disgust;context;3,49379E+14
disgust;dictionary;3,49379E+14
disgust;#heated;3,49379E+14
disgust;equally;3,49379E+14
disgust;packs;3,49379E+14
disgust;kurt;3,49379E+14
disgust;#freakedout;3,49379E+14
disgust;micro;3,49379E+14
disgust;serial;3,49379E+14
disgust;maturity;3,49379E+14
disgust;battles;3,49379E+14
disgust;boob;3,49379E+14
disgust;benefit;3,49379E+14
disgust;yahoo;3,49379E+14
disgust;towie;3,49379E+14
disgust;wrecking;3,49379E+14
disgust;#lakers;3,49379E+14
disgust;chemical;3,49379E+14
disgust;#k;3,49379E+14
disgust;#girlproblems;3,49379E+14
disgust;sly;3,49379E+14
disgust;obv;3,49379E+14
disgust;incorrect;3,49379E+14
disgust;sh;3,49379E+14
disgust;flaws;3,49379E+14
disgust;conscious;3,49379E+14
disgust;slipping;3,49379E+14
disgust;dry;3,49379E+14
disgust;blood;3,49379E+14
disgust;asthma;3,49379E+14
disgust;andrea;3,49379E+14
disgust;squat;3,49379E+14
disgust;pie;3,49379E+14
disgust;faded;3,49379E+14
disgust;bullets;3,49379E+14
disgust;colleague;3,49379E+14
disgust;#swag;3,49379E+14
disgust;select;3,49379E+14
disgust;chipotle;3,49379E+14
disgust;balloon;3,49379E+14
disgust;forehead;3,49379E+14
disgust;prettiest;3,49379E+14
disgust;speeding;3,49379E+14
disgust;apologise;3,49379E+14
disgust;loyal;3,49379E+14
disgust;substitute;3,49379E+14
disgust;claims;3,49379E+14
disgust;gaining;3,49379E+14
disgust;especially;3,48217E+13
disgust;pictures;3,45344E+14
disgust;age;3,43043E+14
disgust;celebrity;3,42989E+14
disgust;kim;3,42458E+14
disgust;shot;3,41597E+14
disgust;legal;3,4108E+14
disgust;eaten;3,40329E+14
disgust;country;3,39661E+14
disgust;friendship;3,38329E+14
disgust;sight;3,38079E+14
disgust;chelsea;3,37403E+14
disgust;#gay;3,36956E+13
disgust;clown;3,36956E+13
disgust;affect;3,36956E+13
disgust;honestly;3,36897E+14
disgust;dating;3,36747E+14
disgust;wear;3,36012E+14
disgust;dentist;3,35711E+14
disgust;#shocking;3,35586E+14
disgust;voted;3,3478E+14
disgust;theyre;3,3478E+14
disgust;uhm;3,3478E+14
disgust;taxes;3,33875E+14
disgust;leather;3,33875E+14
disgust;pad;3,33875E+14
disgust;shirts;3,33875E+14
disgust;limits;3,33875E+14
disgust;guilty;3,33378E+14
disgust;member;3,3285E+14
disgust;shaved;3,31679E+14
disgust;oscar;3,31679E+14
disgust;immature;3,30331E+14
disgust;yer;3,30331E+14
disgust;sticky;3,30331E+14
disgust;advertising;3,30331E+14
disgust;#dumb;3,30331E+14
disgust;bikini;3,30331E+14
disgust;floating;3,30331E+14
disgust;bitter;3,30331E+14
disgust;erm;3,30331E+14
disgust;terrible;3,30105E+14
disgust;bone;3,29576E+14
disgust;rub;3,29576E+14
disgust;blow;3,29257E+14
disgust;noises;3,29176E+14
disgust;pissy;3,2876E+14
disgust;dew;3,2876E+14
disgust;lemonade;3,2876E+14
disgust;addict;3,2876E+14
disgust;bothers;3,2876E+14
disgust;banks;3,2876E+14
disgust;swap;3,2876E+14
disgust;citizens;3,2876E+14
disgust;weave;3,2876E+14
disgust;#goaway;3,2876E+14
disgust;hanging;3,28325E+14
disgust;general;3,28325E+14
disgust;clowns;3,26906E+14
disgust;#boys;3,26906E+14
disgust;goose;3,26906E+14
disgust;retard;3,26906E+14
disgust;bush;3,25848E+14
disgust;cricket;3,25473E+14
disgust;__;3,2503E+14
disgust;rolled;3,24686E+14
disgust;attitude;3,24686E+14
disgust;jonathan;3,24686E+14
disgust;ova;3,24686E+14
disgust;supermarket;3,24686E+14
disgust;shud;3,24686E+14
disgust;montana;3,24686E+14
disgust;fools;3,24686E+14
disgust;#unhappy;3,24686E+14
disgust;cat;3,24037E+14
disgust;mornings;3,2367E+13
disgust;bags;3,23131E+14
disgust;pet;3,2235E+14
disgust;takin;3,2198E+14
disgust;graham;3,2198E+14
disgust;flyers;3,2198E+14
disgust;ties;3,2198E+14
disgust;wendy;3,2198E+14
disgust;anonymous;3,2198E+14
disgust;factory;3,2198E+14
disgust;oreos;3,2198E+14
disgust;influence;3,2198E+14
disgust;f*ck;3,2198E+14
disgust;persons;3,2198E+14
disgust;earth;3,21764E+14
disgust;burning;3,20941E+14
disgust;#disappointment;3,20391E+14
disgust;pole;3,20391E+14
disgust;favorites;3,20391E+14
disgust;#oomf;3,20391E+14
disgust;#so;3,1982E+14
disgust;bra;3,1982E+14
disgust;walked;3,19473E+14
disgust;#cold;3,18896E+14
disgust;defiantly;3,18607E+14
disgust;dolphins;3,18607E+14
disgust;#karma;3,18607E+14
disgust;#jokes;3,18607E+14
disgust;entirely;3,18607E+14
disgust;sniffling;3,18607E+14
disgust;selling;3,18607E+14
disgust;clinton;3,18607E+14
disgust;urself;3,18607E+14
disgust;tesco;3,18607E+14
disgust;wages;3,18607E+14
disgust;tagged;3,18607E+14
disgust;dwn;3,18607E+14
disgust;slick;3,18607E+14
disgust;utah;3,18607E+14
disgust;louis;3,18607E+14
disgust;800;3,18607E+14
disgust;kid;3,17934E+14
disgust;tries;3,1783E+14
disgust;using;3,1767E+14
disgust;blows;3,17014E+14
disgust;er;3,16589E+14
disgust;tattoos;3,15856E+14
disgust;lebron;3,15856E+14
disgust;geez;3,15856E+14
disgust;degrees;3,1509E+14
disgust;expressions;3,14288E+14
disgust;whn;3,14288E+14
disgust;leicester;3,14288E+14
disgust;zealand;3,14288E+14
disgust;oxygen;3,14288E+14
disgust;blackout;3,14288E+14
disgust;sauna;3,14288E+14
disgust;naive;3,14288E+14
disgust;peer;3,14288E+14
disgust;andre;3,14288E+14
disgust;#sarcasm;3,14288E+14
disgust;#arsenal;3,14288E+14
disgust;amendment;3,14288E+14
disgust;boys;3,1298E+14
disgust;gay;3,12962E+14
disgust;anybody;3,12891E+14
disgust;mother;3,12481E+14
disgust;#thanks;3,122E+14
disgust;adult;3,122E+14
disgust;socks;3,11638E+13
disgust;cheering;3,11638E+13
disgust;himself;3,11158E+13
disgust;none;3,10995E+14
disgust;clearly;3,10539E+14
disgust;chips;3,10463E+14
disgust;showed;3,10158E+14
disgust;below;3,10158E+14
disgust;toss;3,08557E+14
disgust;rug;3,08557E+14
disgust;#afc;3,08557E+14
disgust;cheerios;3,08557E+14
disgust;terrorists;3,08557E+14
disgust;narrow;3,08557E+14
disgust;41;3,08557E+14
disgust;dodgy;3,08557E+14
disgust;shack;3,08557E+14
disgust;judgemental;3,08557E+14
disgust;louisiana;3,08557E+14
disgust;interests;3,08557E+14
disgust;awkwardly;3,08557E+14
disgust;rail;3,08557E+14
disgust;ounce;3,08557E+14
disgust;coats;3,08557E+14
disgust;supportive;3,08557E+14
disgust;agrees;3,08557E+14
disgust;layers;3,08557E+14
disgust;julia;3,08557E+14
disgust;f*cking;3,08557E+14
disgust;hoover;3,08557E+14
disgust;guards;3,08557E+14
disgust;wounds;3,08557E+14
disgust;advertisement;3,08557E+14
disgust;rack;3,08557E+14
disgust;cw;3,08557E+14
disgust;natalie;3,08557E+14
disgust;vehicle;3,08557E+14
disgust;mankind;3,08557E+14
disgust;bk;3,08557E+14
disgust;retainers;3,08557E+14
disgust;shiz;3,08557E+14
disgust;absolutely;3,07432E+13
disgust;parents;3,06971E+14
disgust;repeatedly;3,06207E+14
disgust;who;3,05084E+14
disgust;juss;3,04927E+14
disgust;#girl;3,04927E+14
disgust;cans;3,04927E+14
disgust;#lies;3,04927E+14
disgust;#dumbass;3,04927E+14
disgust;majority;3,04927E+14
disgust;eastenders;3,04927E+14
disgust;bars;3,04122E+14
disgust;unbelievably;3,03569E+14
disgust;ruins;3,02859E+14
disgust;hahahah;3,02859E+14
disgust;phil;3,02422E+14
disgust;pretend;3,02422E+14
disgust;fb;3,02232E+14
disgust;cereal;3,01912E+14
disgust;chocolates;3,00589E+14
disgust;alcoholic;3,00589E+14
disgust;noisy;3,00589E+14
disgust;skirt;3,00589E+14
disgust;uncles;3,00589E+14
disgust;planet;3,00589E+14
disgust;regardless;3,00589E+14
disgust;slim;3,00589E+14
disgust;katie;3,00589E+14
disgust;monkey;3,00589E+14
disgust;she;3,00137E+14
disgust;self;2,99554E+14
disgust;practically;2,98606E+14
disgust;picks;2,98606E+14
disgust;bits;2,98606E+14
disgust;feed;2,98324E+14
disgust;marijuana;2,98086E+14
disgust;pregnancy;2,98086E+14
disgust;shocked;2,97554E+14
disgust;politics;2,97554E+14
disgust;fo;2,97193E+14
disgust;jets;2,97193E+14
disgust;pure;2,96735E+14
disgust;laws;2,96456E+14
disgust;wears;2,95312E+14
disgust;wireless;2,95312E+14
disgust;conditioner;2,95312E+14
disgust;convinced;2,95312E+14
disgust;emoji;2,95312E+14
disgust;worldwide;2,95312E+14
disgust;gov;2,95312E+14
disgust;squeeze;2,95312E+14
disgust;rooms;2,95312E+14
disgust;dreadful;2,95312E+14
disgust;nations;2,95312E+14
disgust;compare;2,95312E+14
disgust;gatorade;2,95312E+14
disgust;rn;2,95312E+14
disgust;babies;2,95312E+14
disgust;lying;2,95077E+13
disgust;#fml;2,94919E+14
disgust;shes;2,94463E+14
disgust;sickness;2,94116E+14
disgust;attractive;2,93498E+14
disgust;barn;2,93289E+14
disgust;skins;2,93289E+14
disgust;highly;2,92683E+14
disgust;thats;2,92566E+13
disgust;names;2,92516E+14
disgust;harsh;2,9222E+14
disgust;loool;2,9222E+14
disgust;existence;2,91559E+14
disgust;sock;2,91559E+14
disgust;prison;2,91559E+14
disgust;fucking;2,91379E+14
disgust;straight;2,91353E+14
disgust;immediately;2,90345E+14
disgust;#relationship;2,88754E+14
disgust;supply;2,88754E+14
disgust;rex;2,88754E+14
disgust;severely;2,88754E+14
disgust;chilly;2,88754E+14
disgust;deadly;2,88754E+14
disgust;rod;2,88754E+14
disgust;kmt;2,88754E+14
disgust;todd;2,88754E+14
disgust;liquor;2,88754E+14
disgust;scent;2,88754E+14
disgust;soaking;2,88754E+14
disgust;#notimpressed;2,88754E+14
disgust;unlimited;2,88754E+14
disgust;despicable;2,88754E+14
disgust;thts;2,88754E+14
disgust;soup;2,87685E+14
disgust;grow;2,86755E+14
disgust;walks;2,86728E+13
disgust;ole;2,862E+14
disgust;lolol;2,85663E+13
disgust;religion;2,8484E+14
disgust;bean;2,8484E+14
disgust;ash;2,8484E+14
disgust;cab;2,8484E+14
disgust;jacob;2,8484E+14
disgust;tried;2,84764E+14
disgust;foot;2,8424E+14
disgust;members;2,83996E+14
disgust;fuckers;2,83421E+13
disgust;intelligence;2,83421E+13
disgust;#fuckthis;2,83421E+13
disgust;ay;2,83421E+13
disgust;wasted;2,83421E+13
disgust;#loved;2,82687E+14
disgust;throat;2,8224E+14
disgust;obnoxious;2,8172E+14
disgust;bin;2,81428E+13
disgust;roommate;2,80942E+14
disgust;#meh;2,80386E+14
disgust;raspberry;2,80386E+14
disgust;burden;2,80386E+14
disgust;kenya;2,80386E+14
disgust;wolves;2,80386E+14
disgust;colleagues;2,80386E+14
disgust;drug;2,80386E+14
disgust;posh;2,80386E+14
disgust;income;2,80386E+14
disgust;antics;2,80386E+14
disgust;distant;2,80386E+14
disgust;fool;2,80386E+14
disgust;chili;2,80386E+14
disgust;thug;2,80386E+14
disgust;promotion;2,80386E+14
disgust;dumbest;2,80386E+14
disgust;messaged;2,80386E+14
disgust;classmates;2,80386E+14
disgust;shouts;2,80386E+14
disgust;spandex;2,80386E+14
disgust;brittany;2,80386E+14
disgust;pose;2,80386E+14
disgust;safety;2,80386E+14
disgust;colin;2,80386E+14
disgust;seriously;2,7995E+14
disgust;fuckin;2,79798E+14
disgust;supporting;2,78998E+14
disgust;hell;2,78885E+14
disgust;begging;2,78427E+14
disgust;stupidity;2,78427E+14
disgust;jeez;2,78427E+14
disgust;swag;2,78427E+14
disgust;metro;2,78427E+14
disgust;wants;2,78427E+14
disgust;classroom;2,77687E+14
disgust;socially;2,77058E+14
disgust;twinkies;2,77058E+14
disgust;diving;2,77058E+14
disgust;slice;2,77058E+14
disgust;rd;2,77058E+14
disgust;literally;2,76341E+14
disgust;nhl;2,76048E+14
disgust;thinks;2,75398E+14
disgust;tacos;2,75271E+14
disgust;these;2,75182E+14
disgust;bites;2,74155E+12
disgust;sweatshirt;2,74155E+12
disgust;corn;2,73393E+14
disgust;ashley;2,73393E+14
disgust;discuss;2,73393E+14
disgust;button;2,70155E+14
disgust;vancouver;2,69336E+14
disgust;tragic;2,69336E+14
disgust;philadelphia;2,69336E+14
disgust;#easy;2,69336E+14
disgust;keepin;2,69336E+14
disgust;poke;2,69336E+14
disgust;attracted;2,69336E+14
disgust;juicy;2,69336E+14
disgust;interception;2,69336E+14
disgust;#nojoke;2,69336E+14
disgust;fuse;2,69336E+14
disgust;#effort;2,69336E+14
disgust;carries;2,69336E+14
disgust;dt;2,69336E+14
disgust;deer;2,69336E+14
disgust;olive;2,69336E+14
disgust;snaps;2,69336E+14
disgust;seats;2,69336E+14
disgust;yorkshire;2,69336E+14
disgust;potato;2,69336E+14
disgust;travis;2,69336E+14
disgust;evan;2,69336E+14
disgust;automatically;2,69336E+14
disgust;dylan;2,69336E+14
disgust;naw;2,69336E+14
disgust;#confusing;2,69336E+14
disgust;bathing;2,69336E+14
disgust;gawd;2,69336E+14
disgust;apartments;2,69336E+14
disgust;#old;2,69336E+14
disgust;ohmygod;2,69336E+14
disgust;fees;2,69336E+14
disgust;blatantly;2,69336E+14
disgust;celebrations;2,69336E+14
disgust;cider;2,69336E+14
disgust;satan;2,69336E+14
disgust;#bummer;2,69336E+14
disgust;aged;2,69336E+14
disgust;#comeback;2,69336E+14
disgust;youll;2,69336E+14
disgust;decade;2,69336E+14
disgust;sideways;2,69336E+14
disgust;drying;2,69336E+14
disgust;crisp;2,69336E+14
disgust;objects;2,69336E+14
disgust;90%;2,69336E+14
disgust;lindsay;2,69336E+14
disgust;itching;2,69336E+14
disgust;basically;2,68472E+14
disgust;november;2,66543E+14
disgust;messy;2,66382E+14
disgust;biggest;2,66382E+14
disgust;pushed;2,66382E+14
disgust;raised;2,65997E+14
disgust;loudly;2,65497E+14
disgust;mtv;2,65497E+14
disgust;meal;2,65296E+14
disgust;#xfactor;2,64821E+14
disgust;anymore;2,64735E+14
disgust;pound;2,64386E+14
disgust;monsters;2,63857E+14
disgust;#how;2,63857E+14
disgust;pulls;2,63857E+14
disgust;sweets;2,63857E+14
disgust;andrew;2,63201E+14
disgust;frozen;2,62946E+13
disgust;impression;2,62367E+14
disgust;bombs;2,62367E+14
disgust;nanny;2,62367E+14
disgust;#letdown;2,62367E+14
disgust;milkshake;2,62367E+14
disgust;grill;2,62367E+14
disgust;dairy;2,62367E+14
disgust;doesnt;2,61749E+14
disgust;acts;2,61272E+13
disgust;removed;2,61272E+13
disgust;kill;2,61136E+14
disgust;hearing;2,6101E+14
disgust;bottom;2,60942E+14
disgust;freezing;2,60825E+14
disgust;care;2,60111E+14
disgust;mean;2,59834E+14
disgust;dumped;2,59767E+11
disgust;coco;2,59767E+11
disgust;valid;2,59767E+11
disgust;ow;2,59767E+11
disgust;suggested;2,59767E+11
disgust;yuh;2,59767E+11
disgust;alicia;2,59767E+11
disgust;scenes;2,59767E+11
disgust;yikes;2,59767E+11
disgust;carrots;2,59767E+11
disgust;shell;2,59767E+11
disgust;timeline;2,59767E+11
disgust;#useless;2,59767E+11
disgust;his;2,59009E+14
disgust;zero;2,58624E+14
disgust;seen;2,58407E+14
disgust;including;2,58407E+14
disgust;pick;2,58117E+14
disgust;popping;2,57571E+14
disgust;stab;2,57571E+14
disgust;cage;2,57571E+14
disgust;walmart;2,56855E+14
disgust;uggs;2,56597E+14
disgust;tags;2,56597E+14
disgust;judge;2,55796E+13
disgust;death;2,55658E+14
disgust;believe;2,55546E+14
disgust;others;2,55178E+14
disgust;anyone;2,55092E+14
disgust;sorry;2,549E+14
disgust;clueless;2,54069E+14
disgust;mute;2,54069E+14
disgust;chopped;2,54069E+14
disgust;lovers;2,54069E+14
disgust;mee;2,54069E+14
disgust;stitches;2,54069E+14
disgust;iced;2,54069E+14
disgust;syndrome;2,54069E+14
disgust;fingers;2,52919E+14
disgust;idiots;2,5174E+14
disgust;liked;2,51398E+14
disgust;bagel;2,51398E+14
disgust;capital;2,51398E+14
disgust;#why;2,50939E+14
disgust;ginger;2,50939E+14
disgust;fan;2,50288E+14
disgust;youre;2,50288E+14
disgust;cheesy;2,50288E+14
disgust;naps;2,50288E+14
disgust;shaped;2,50288E+14
disgust;ouch;2,50288E+14
disgust;sweatpants;2,50288E+14
disgust;tennessee;2,50288E+14
disgust;youu;2,50288E+14
disgust;ruin;2,49749E+14
disgust;twat;2,49031E+14
disgust;tha;2,48574E+14
disgust;negative;2,48125E+14
disgust;waitress;2,47596E+14
disgust;nat;2,47596E+14
disgust;dakota;2,47596E+14
disgust;lemon;2,47596E+14
disgust;agency;2,47596E+14
disgust;bcs;2,47596E+14
disgust;pittsburgh;2,47596E+14
disgust;#ravens;2,47596E+14
disgust;#ok;2,47596E+14
disgust;upsetting;2,47596E+14
disgust;jv;2,47596E+14
disgust;omggg;2,47596E+14
disgust;exception;2,47596E+14
disgust;#fedup;2,47596E+14
disgust;tied;2,47596E+14
disgust;#too;2,47596E+14
disgust;reporter;2,47596E+14
disgust;cosy;2,47596E+14
disgust;sinister;2,47596E+14
disgust;#hateyou;2,47596E+14
disgust;bruh;2,47596E+14
disgust;accounts;2,46725E+14
disgust;pancakes;2,46195E+14
disgust;pot;2,45943E+14
disgust;fed;2,45943E+14
disgust;ever;2,45634E+14
disgust;like;2,45608E+14
disgust;prime;2,45582E+14
disgust;packet;2,45582E+14
disgust;guarantee;2,45582E+14
disgust;landed;2,45582E+14
disgust;prices;2,45582E+14
disgust;involved;2,45019E+14
disgust;ruined;2,44754E+14
disgust;sorts;2,44018E+14
disgust;#violence;2,44018E+14
disgust;ken;2,44018E+14
disgust;buddies;2,44018E+14
disgust;52;2,44018E+14
disgust;relatives;2,44018E+14
disgust;hollister;2,44018E+14
disgust;#feelings;2,44018E+14
disgust;bbc;2,43157E+13
disgust;council;2,42769E+14
disgust;facebook;2,42258E+14
disgust;miserable;2,42234E+13
disgust;sticks;2,41748E+14
disgust;popped;2,41748E+14
disgust;vacuum;2,41748E+14
disgust;guns;2,41748E+14
disgust;assuming;2,41748E+14
disgust;bell;2,41448E+14
disgust;nation;2,41165E+14
disgust;lads;2,41165E+14
disgust;eagles;2,40898E+14
disgust;responsibility;2,4018E+14
disgust;atleast;2,39759E+14
disgust;oil;2,39564E+14
disgust;replacement;2,39031E+14
disgust;moms;2,38869E+14
disgust;tht;2,38564E+14
disgust;watches;2,37461E+14
disgust;passion;2,37461E+14
disgust;someone;2,37379E+14
disgust;#bullshit;2,36901E+14
disgust;theater;2,36901E+14
disgust;walk;2,36361E+14
disgust;fuck;2,36267E+13
disgust;ho;2,3605E+14
disgust;70;2,3605E+14
disgust;ish;2,3605E+14
disgust;police;2,3572E+14
disgust;seeing;2,32828E+14
disgust;stocking;2,31596E+14
disgust;fathom;2,31596E+14
disgust;logic;2,31596E+14
disgust;salsa;2,31596E+14
disgust;#boredom;2,31596E+14
disgust;kidney;2,31596E+14
disgust;crushing;2,31596E+14
disgust;cunts;2,31596E+14
disgust;sincere;2,31596E+14
disgust;advert;2,31596E+14
disgust;ths;2,31596E+14
disgust;ricky;2,31596E+14
